가맹점구분번호,가맹점주소_세부,가맹점명,업종,상권,개설일,폐업일,프랜차이즈여부,가맹점주소
9A9106F100,마장로35나길 3-7,수민**,축산물,마장동,2023-05-15,,0,마장로
E24BAE6F44,마장로35다길 4-9,하경**,축산물,마장동,2021-12-16,,0,마장로
809BEAA13A,성덕정17길 4,럭럭**,카페,성수,2022-06-16,,0,성덕정
A806AFD650,성수이로12길 8-1,월스*******,베이커리,성수,2024-05-21,,0,성수이로
5B0E07A8BA,성수이로3길 10-1,성수******************,카페,성수,2023-09-12,,0,성수이로
15CFCB9040,성수이로7길 41-1,옹근*,카페,성수,2020-03-26,,0,성수이로
260F71BF9B,성수일로10가길 4,올드**,기타세계요리,성수,2024-02-06,2025-07-22,0,성수일로
DF5E6C949C,성수일로11길 6-1,소바*,한식-해물/생선,뚝섬,2017-03-20,,0,성수일로
FCC34C30CB,성수일로3길 4-13,아도*******,양식,성수,2024-04-23,,0,성수일로
36CF6C8B70,성수일로3길 4-13,핀*,베이커리,성수,2022-06-23,,0,성수일로
BBD2264CC9,성수일로3길 5-12,바*,요리주점,성수,2021-12-20,,0,성수일로
F0EEF6ECD0,성수일로3길 5-12,퍼멘******,요리주점,성수,2022-04-27,,0,성수일로
5BE0890F4A,성수일로4가길 10,더블*********,카페,성수,2022-11-09,,0,성수일로
E72B5A0A41,성수일로8길 39-1,이트****,카페,성수,2022-08-23,,0,성수일로
1BE8E3CE79,성수일로8길 40-1,무근*,일반 유흥주점,성수,2021-07-08,,0,성수일로
EBE76155D3,아차산로1가길 10,플로*********,카페,뚝섬,2023-02-24,,0,아차산로
43B89D891C,아차산로1가길 11,아워**,카페,뚝섬,2023-10-23,,0,아차산로
8453597178,아차산로1길 11-1,피자*,피자,뚝섬,2022-11-10,,0,아차산로
656E1E70AF,아차산로7가길 21,귀농**,식료품,성수,2023-01-05,,0,아차산로
75C9AC2BFE,아차산로7길 14-1,모*,일반 유흥주점,성수,2023-04-07,,0,아차산로
E02749FC67,아차산로7길 17-1,삼*,카페,성수,2023-01-13,,0,아차산로
C4B01C15B0,아차산로7길 17-1,착한**,중식당,성수,2022-07-29,,0,아차산로
6B7B1EE6FA,아차산로7길 42-1,온유*****,카페,성수,2022-02-03,,0,아차산로
252CF56BC1,아차산로7나길 18,피자*****,피자,성수,2022-09-20,,1,아차산로
0239C4D2D3,아차산로7나길 18,밥플***********,백반/가정식,성수,2019-09-27,,0,아차산로
E823EBBA3A,아차산로7나길 18,개성**,한식-단품요리일반,성수,2018-12-18,,0,아차산로
57DEE6D415,아차산로9길 30-9,오씨******************************,카페,성수,2022-07-19,,0,아차산로
D21FE6A7B4,연무장5가길 22-1,브루******,카페,성수,2019-07-31,,0,연무장
696BDA4E25,왕십리로 지하300,제이***,식료품,왕십리,2024-02-28,,0,왕십리로
605655C22D,왕십리로 지하300,어묵**********,한식-단품요리일반,왕십리,2023-12-08,,0,왕십리로
97F4462B0F,왕십리로10길 5-1,간다****,한식-단품요리일반,뚝섬,2024-05-10,,0,왕십리로
3B4CB64E6A,왕십리로10길 5-6,세븐******************************,햄버거,뚝섬,2023-11-20,,0,왕십리로
4ECBDBFE0C,왕십리로10길 5-9,브샤*****,일식-샤브샤브,뚝섬,2024-12-11,,0,왕십리로
06283FED4E,왕십리로10길 9-9,어린*,요리주점,뚝섬,2023-12-12,,0,왕십리로
37BCC1D215,왕십리로10길 9-9,제*,백반/가정식,뚝섬,2017-08-10,,0,왕십리로
77E55DE284,왕십리로21가길 1,려기****,중식당,왕십리,2023-10-30,,0,왕십리로
DF938C1210,왕십리로21가길 3,별*,중식당,왕십리,2024-07-30,,0,왕십리로
10D9319CCB,왕십리로21나길 5,더블*,카페,왕십리,2024-02-01,,0,왕십리로
1FE0562759,왕십리로21나길 9,꼬팡**************,베이커리,왕십리,2023-04-14,,0,왕십리로
A1A28A186C,왕십리로24길 1-1,시크***,일반 유흥주점,왕십리,2023-11-23,,0,왕십리로
F744DF2779,왕십리로24길 7-1,왕십*****,한식-해물/생선,왕십리,2017-11-10,,0,왕십리로
A42F386CE4,왕십리로24길 7-2,동네**,포장마차,왕십리,2018-12-12,,0,왕십리로
C1D8EF8820,왕십리로24나길 4,키친***,이자카야,왕십리,2021-01-26,,0,왕십리로
B6B2A9463B,왕십리로24나길 8,숙성**,일식당,왕십리,2024-07-01,,0,왕십리로
2E13DF4A8E,왕십리로24나길 8,일품*****,한식-국밥/설렁탕,왕십리,2017-10-16,,1,왕십리로
89D9C04122,왕십리로26길 7-2,카츠***,일식당,왕십리,2024-07-29,,0,왕십리로
D6BA8B518B,왕십리로30길 2-1,보리**,백반/가정식,왕십리,2023-03-14,,0,왕십리로
CF851F9D05,왕십리로4길 10-1,멘야******,한식-단품요리일반,뚝섬,2019-10-30,,0,왕십리로
CFA4B1B1C8,왕십리로4길 10-9,밤토*,요리주점,뚝섬,2023-03-08,,0,왕십리로
AE73D0174A,왕십리로4길 13-1,유메**,일식당,뚝섬,2018-04-02,,0,왕십리로
E42018568E,왕십리로4길 13-1,춘배**,햄버거,뚝섬,2022-10-21,,0,왕십리로
4888E1AE6C,왕십리로4길 13-1,다*,요리주점,뚝섬,2024-05-09,,0,왕십리로
4A98122A06,왕십리로4길 13-1,신*,요리주점,뚝섬,2024-12-03,,0,왕십리로
98C7FA4198,왕십리로4길 13-1,성수*,백반/가정식,뚝섬,2023-06-21,,0,왕십리로
60ABA7FA01,왕십리로4길 19-1,또보******,분식,뚝섬,2023-06-26,,0,왕십리로
0C290BC270,왕십리로4길 19-1,이태*****,민속주점,뚝섬,2024-10-02,,0,왕십리로
F99B9D223F,왕십리로4길 22-1,성수**,백반/가정식,뚝섬,2023-12-20,,0,왕십리로
E17006A999,왕십리로4길 23-1,홍화*,한식-육류/고기,뚝섬,2020-02-10,,0,왕십리로
9FA86D6876,왕십리로4길 24-3,면화****,한식-국수/만두,뚝섬,2023-05-18,,0,왕십리로
96728A7226,왕십리로4길 24-7,비도*******,카페,뚝섬,2023-02-16,,0,왕십리로
02886FCA36,왕십리로4길 24-7,현 ****,이자카야,뚝섬,2022-12-20,,0,왕십리로
B0C882072B,왕십리로4길 24-8,제이****,호프/맥주,뚝섬,2018-12-21,,0,왕십리로
6FCAE1B526,왕십리로4길 26-7,아카*****,와인바,뚝섬,2022-10-13,,0,왕십리로
B2FF6DD7D1,왕십리로4길 26-7,카타***,일반 유흥주점,뚝섬,2023-07-07,,0,왕십리로
6385DDECF1,왕십리로4길 28-2,넘버***,양식,뚝섬,2020-02-18,,0,왕십리로
F79C44E620,왕십리로4길 28-2,양복*,꼬치구이,뚝섬,2020-07-01,,0,왕십리로
02FE4FD151,왕십리로4길 28-2,로우*****,커피전문점,뚝섬,2018-08-14,,0,왕십리로
7EC6C6C075,왕십리로4길 28-8,다이********,이자카야,뚝섬,2021-06-15,,0,왕십리로
4C9FAA2C92,왕십리로4길 28-8,감성**,한식-단품요리일반,뚝섬,2020-03-16,,0,왕십리로
86D8C44904,왕십리로5길 12-1,성수****,양식,뚝섬,2018-03-28,,0,왕십리로
FF55272DEB,왕십리로5길 12-2,수원****,한식-육류/고기,뚝섬,2021-11-29,,0,왕십리로
26F68BFF02,왕십리로5길 12-3,뚝섬****,한식-육류/고기,뚝섬,2018-08-17,,0,왕십리로
728530513F,왕십리로5길 9-10,버섯*,한식-단품요리일반,뚝섬,2016-12-15,,0,왕십리로
C256EA2AC7,왕십리로5길 9-16,화포*,중식당,뚝섬,2024-10-29,,0,왕십리로
609DC095EC,왕십리로5길 9-16,소녀**********,백반/가정식,뚝섬,2017-11-02,,0,왕십리로
A8A809016A,왕십리로5길 9-20,뉴앳*,카페,뚝섬,2024-10-14,,0,왕십리로
14DC63223D,왕십리로5길 9-20,Se************,식료품,뚝섬,2018-01-16,,0,왕십리로
9DFF61DC0F,왕십리로5길 9-20,핫쵸****,일식당,뚝섬,2022-12-23,,0,왕십리로
487926887C,왕십리로8길 18-1,뱅인**,양식,뚝섬,2024-06-24,,0,왕십리로
7D48C168B3,왕십리로8길 18-1,모피*,카페,뚝섬,2024-04-15,,0,왕십리로
7571EA0116,왕십리로8길 19-4,뚝섬**,한식-해물/생선,뚝섬,2022-02-23,,0,왕십리로
9E3D0E7F50,왕십리로8길 19-4,마하*******,동남아/인도음식,뚝섬,2024-04-12,,0,왕십리로
1C0AE3E10C,왕십리로8길 19-6,하우***,카페,뚝섬,2024-03-29,,0,왕십리로
2E0CA58847,왕십리로8길 19-6,경주**,한식-단품요리일반,뚝섬,2023-04-28,,0,왕십리로
EEFB21D12B,왕십리로8길 21-1,카페**************,카페,뚝섬,2024-02-01,,0,왕십리로
8F726BF561,왕십리로8길 21-1,채마****,한정식,뚝섬,2024-12-18,,0,왕십리로
E27C1862C9,용답중앙13길 6-1,교촌******,치킨,답십리,2023-05-03,,1,용답중앙
E7A7211476,용답중앙13길 6-3,죽토*********,백반/가정식,답십리,2023-03-27,,0,용답중앙
DB02976DF2,용답중앙13길 7-1,건영**,축산물,답십리,2021-01-20,,0,용답중앙
DF334CC79E,용답중앙15길 7-1,가장***********,한식-육류/고기,답십리,2018-08-27,,1,용답중앙
D4DF58F26D,용답중앙15길 8-1,탑*,호프/맥주,답십리,2021-11-26,,0,용답중앙
CED8E4AEE5,자동차시장1길 30,이도**,카페,장한평자동차,2020-06-12,,0,자동차시장
FB53D5547B,자동차시장1길 30,고*,백반/가정식,장한평자동차,2024-03-28,,0,자동차시장
01EDD97C21,자동차시장1길 39,일카*,커피전문점,장한평자동차,2019-02-08,,0,자동차시장
239818D1A0,자동차시장1길 39,의정*****,한식-찌개/전골,장한평자동차,2023-08-17,,1,자동차시장
3CFB121A76,자동차시장1길 41,한컵**,청과물,장한평자동차,2023-10-12,,0,자동차시장
34ADC7D5B3,자동차시장1길 70,카페**,카페,장한평자동차,2023-11-17,,0,자동차시장
88E81CCBFD,자동차시장1길 70,코롱**,식료품,장한평자동차,2022-11-29,,0,자동차시장
E6C9F20B2C,자동차시장1길 70,다*,한정식,장한평자동차,2017-10-31,,0,자동차시장
D8D8741AE4,자동차시장1길 70,밀물**,백반/가정식,장한평자동차,2019-04-22,,0,자동차시장
CACF934A33,자동차시장1길 70,남도**,백반/가정식,장한평자동차,2019-12-02,,0,자동차시장
D757DF77E2,자동차시장1길 70,전라***,백반/가정식,장한평자동차,2021-03-30,,0,자동차시장
3D56F4D9D7,자동차시장1길 70,영광**,백반/가정식,장한평자동차,2022-10-31,,0,자동차시장
EB8CAF5738,자동차시장1길 70,삼천***,백반/가정식,장한평자동차,2023-04-26,,0,자동차시장
056644D0B0,자동차시장1길 70,광주**,백반/가정식,장한평자동차,2024-09-13,,0,자동차시장
4912143622,자동차시장1길 70,장평**,한식-육류/고기,장한평자동차,2024-02-26,,0,자동차시장
5811A8E05B,자동차시장1길 70,이일******,한식-단품요리일반,장한평자동차,2017-12-05,,0,자동차시장
C0B5FF000E,자동차시장1길 70,시골******,한식-단품요리일반,장한평자동차,2021-01-12,,0,자동차시장
B16991A830,자동차시장1길 70,서울**,한식-단품요리일반,장한평자동차,2024-06-18,,0,자동차시장
C71D78655F,자동차시장1길 85,그레******,카페,장한평자동차,2022-03-24,2023-10-18,0,자동차시장
41FCF57F43,자동차시장1길 85,그레*****,카페,장한평자동차,2023-10-18,,0,자동차시장
43343735BB,천호대로 지하300,어묵**,식료품,답십리,2020-08-26,,0,천호대로
D6F0487E3E,청계천로10다길 1,가나**,축산물,마장동,2022-08-11,,0,청계천로
23E87CC0C5,고산자로24길 11-1,경원**,축산물,마장동,2016-08-17,,0,고산자로
01AB37892D,고산자로24길 11-1,구공**,축산물,마장동,2021-07-12,,0,고산자로
513A8B50FC,고산자로24길 12-1,내일***,축산물,마장동,2021-08-12,,0,고산자로
F12638FC09,고산자로24길 14-2,보경**,축산물,마장동,2023-12-29,,0,고산자로
2BE8E6A10C,고산자로24길 14-7,소지****,식료품,마장동,2019-11-04,,0,고산자로
D1AB16DDC4,고산자로24길 15-1,영화**,축산물,마장동,2021-11-16,,0,고산자로
2D732BFF98,고산자로24길 16-2,풍원**,축산물,마장동,2019-12-30,,0,고산자로
1C55BF6FB8,광나루로11길 13-1,구구**,치킨,뚝섬,2023-03-08,,0,광나루로
2BFD9CB05E,광나루로11길 17-1,묘*,백반/가정식,뚝섬,2023-09-27,,0,광나루로
51AD83F917,광나루로11길 17-1,자매****,한식-해물/생선,뚝섬,2022-07-01,,0,광나루로
E9E34248AB,광나루로11길 22-1,부산******,한식-육류/고기,뚝섬,2023-03-15,,0,광나루로
035ADB2AA8,광나루로11길 52-1,리커******,커피전문점,뚝섬,2022-08-05,,0,광나루로
78E08EABED,금호산길 60-1,삼형*******,분식,신금호,2023-03-27,,0,금호산길
EC91C206FC,독서당로39길 43-1,오렌********,주류,옥수,2020-12-31,,0,독서당로
E1DF41CE78,독서당로39길 43-1,소림******,중식당,옥수,2022-03-16,,0,독서당로
B723E3740D,독서당로39길 43-1,연스***,일식-참치회,옥수,2020-07-10,,0,독서당로
F16D48C37E,독서당로40길 25-1,부부*****,한식-육류/고기,옥수,2020-12-04,,0,독서당로
289F79B6BC,독서당로46가길 28,더빌**,한식-단품요리일반,금남시장,2022-04-18,,0,독서당로
0E47B24887,독서당로46길 38-1,라파**,카페,금남시장,2022-12-16,,0,독서당로
40D0F833AA,독서당로47길 12-1,곽쓰*,중식당,금남시장,2023-12-04,,0,독서당로
DECBA9ED42,독서당로51길 22-1,카운***,카페,금남시장,2023-09-27,,0,독서당로
BECBEDC4A9,독서당로51길 29-1,오부**,양식,금남시장,2020-09-24,2024-05-28,0,독서당로
EC0642694D,독서당로51길 29-1,오부**,양식,금남시장,2024-05-28,,0,독서당로
0E8F0CC5D8,독서당로51길 34-1,37******,한식-단품요리일반,금남시장,2019-06-17,,0,독서당로
7D6E8687AA,독서당로59나길 36,정성**,백반/가정식,금남시장,2017-10-24,,0,독서당로
62E7A755DC,독서당로59다길 21,오뚜****,식료품,금남시장,2023-02-22,,0,독서당로
8D50B47A2E,독서당로59다길 34,진하**,미곡상,금남시장,2017-09-18,,0,독서당로
0F0676C7F0,독서당로60가길 20,이레**,농산물,금남시장,2023-01-10,,0,독서당로
18A1E81F1B,뚝섬로15길 31,매*,양식,성수,2022-04-28,,0,뚝섬로
44410D0CB8,마장로35나길 3-22,거승**,축산물,마장동,2018-03-21,,0,마장로
E0B79043DA,마장로35나길 3-29,신안**,축산물,마장동,2021-12-16,,0,마장로
42591F7AE9,마장로35나길 3-33,비앙*********,축산물,마장동,2024-01-16,,0,마장로
E9372BF2CE,마장로35나길 3-60,남도**,축산물,마장동,2018-11-06,,0,마장로
44CA6EDFE3,마장로35나길 3-60,정육**,축산물,마장동,2020-05-13,,0,마장로
549B0B52D3,살곶이2가길 27-19,파로*,청과물,한양대,2022-11-17,,0,살곶이
DF8B176772,성수일로12길 18-1,예셰*************,카페,성수,2021-04-19,,0,성수일로
225DC4C12C,성수일로12길 19-1,카페***,카페,성수,2020-07-07,,0,성수일로
DD406CC456,성수일로1길 12-12,20****,양식,성수,2023-05-30,,0,성수일로
F58CA84077,성수일로4길 35-11,커피********,커피전문점,성수,2023-09-25,,0,성수일로
D5A688AFCD,아차산로13길 23-1,제일***,한식-국밥/설렁탕,성수,2021-09-03,,0,아차산로
6FDC82A57D,왕십리로10길 10-1,우불**,한식-단품요리일반,뚝섬,2022-06-30,,0,왕십리로
BC04FDC81C,왕십리로10길 18-1,미디***,카페,뚝섬,2020-09-11,,0,왕십리로
C829E2FF48,왕십리로10길 18-1,토리**,일식당,뚝섬,2024-06-28,,0,왕십리로
0A1F11604A,왕십리로10길 20-1,아끄*************,양식,뚝섬,2019-10-29,,0,왕십리로
4C8A0648B0,왕십리로10길 9-14,갓잇**************,기타세계요리,뚝섬,2023-12-20,,0,왕십리로
150889572A,왕십리로10길 9-31,스트*****,베이커리,뚝섬,2021-12-17,2025-08-14,0,왕십리로
BC7E71B9C9,왕십리로10길 9-31,스트*********,한식-단품요리일반,뚝섬,2023-07-28,,0,왕십리로
54A86F9105,왕십리로14길 12-1,온센*******,일식당,뚝섬,2021-01-29,,0,왕십리로
8B4134D934,왕십리로14길 19-2,칠*,일반 유흥주점,뚝섬,2024-03-28,,0,왕십리로
E655648F43,왕십리로14길 30-1,구*,카페,뚝섬,2020-07-09,,0,왕십리로
9BF052D283,왕십리로14길 30-1,파이*******,식료품,뚝섬,2021-10-01,,0,왕십리로
129842CE2F,왕십리로14길 32-3,홍천**,백반/가정식,뚝섬,2020-08-21,,0,왕십리로
4F91DC078E,왕십리로16가길 10,리커*******,커피전문점,뚝섬,2020-09-18,,0,왕십리로
4F374EBA09,왕십리로16길 13-1,아뜰***,카페,뚝섬,2022-07-07,,0,왕십리로
46409ECD04,왕십리로16길 15-1,젤코**********************,와인바,뚝섬,2023-10-17,,0,왕십리로
CC8638F044,왕십리로21길 10-1,반찬**,반찬,왕십리,2023-11-24,,0,왕십리로
1E9761FB09,왕십리로21길 10-1,알맹*******,한식-단품요리일반,왕십리,2021-12-30,,0,왕십리로
0667DA4B74,왕십리로21길 39-1,오블*************,양식,행당,2022-10-28,,0,왕십리로
255EEC201D,왕십리로21길 39-1,호남**,한식-찌개/전골,행당,2019-05-24,,0,왕십리로
20540DA43D,왕십리로21길 45-1,연디**,베이커리,행당,2020-04-08,,0,왕십리로
053AF8AE28,왕십리로21다길 39,수제******,한식-국수/만두,왕십리,2023-07-17,,0,왕십리로
C818CC20CF,왕십리로22길 10-1,능한**,한식-육류/고기,왕십리,2023-07-12,,0,왕십리로
407EA64E55,왕십리로24길 10-2,고깃****,한식-육류/고기,왕십리,2019-03-14,,0,왕십리로
FE30B6645E,왕십리로24길 27-1,후라**************,치킨,왕십리,2019-01-24,2023-03-21,1,왕십리로
1AC8580FC6,왕십리로24길 27-1,후라**************,치킨,왕십리,2023-03-21,,1,왕십리로
3E09B1E315,왕십리로24길 39-1,황토**,한식-육류/고기,왕십리,2019-09-10,,0,왕십리로
091DB36DAA,왕십리로24나길 10,중화*****,중식당,왕십리,2021-09-16,,0,왕십리로
07E06697D9,왕십리로24나길 14,류가***,꼬치구이,왕십리,2023-09-18,,0,왕십리로
7D27EA6A09,왕십리로24나길 20,춘리********,중식당,왕십리,2023-05-12,,0,왕십리로
6FEFF6CAA0,왕십리로31나길 21,프레********,피자,왕십리,2022-06-08,,0,왕십리로
CCD21AE0A4,왕십리로31나길 21,서울**,한식-단품요리일반,왕십리,2022-08-05,,0,왕십리로
A7BC78E695,왕십리로4가길 2-9,바버******,카페,뚝섬,2023-07-11,,0,왕십리로
5FE5C42B70,왕십리로4길 10-12,칼리*****************,양식,뚝섬,2023-07-06,,0,왕십리로
D98E86E1EF,왕십리로4길 10-12,제비*,한식-단품요리일반,뚝섬,2021-11-25,,0,왕십리로
75F892EF1E,왕십리로4길 10-12,서울**,한식-단품요리일반,뚝섬,2024-05-14,,0,왕십리로
4C9BC35AD4,왕십리로4길 24-19,파머********,샌드위치/토스트,뚝섬,2024-05-07,,0,왕십리로
D9C06C8643,왕십리로4길 26-14,성수**,한식-단품요리일반,뚝섬,2021-08-19,,0,왕십리로
DD282F5170,왕십리로4길 26-18,식당*,일식당,뚝섬,2024-10-23,,0,왕십리로
