가맹점구분번호,가맹점주소,가맹점명,업종,상권,개설일,폐업일,프랜차이즈여부
268A868E38,왕십리로8길 24,이곳**********,카페,뚝섬,2021-12-24,,0
AA00E76A54,용답19길 1,블레****,베이커리,답십리,2022-09-16,,0
A5D4128C49,용답중앙11길 2,소*,한식-단품요리일반,답십리,2019-01-08,,0
CDD05905F4,용답중앙11길 8,코뚜***,축산물,답십리,2023-04-11,,0
82B3D8ED9E,용답중앙13길 1,송화**,호프/맥주,답십리,2017-05-24,,0
3AD2A5FE6A,용답중앙13길 1,써니******,백반/가정식,답십리,2019-10-21,,0
3D85779307,용답중앙13길 3,안가****,한식-육류/고기,답십리,2016-12-26,,0
96A6277F2E,용답중앙13길 7,사계*****,한식-냉면,답십리,2022-11-03,,0
0041E4E5AE,용답중앙15길 1,엄마****,한식-찌개/전골,답십리,2018-01-15,,0
47C8C40086,용답중앙15길 2,그릴******************,양식,답십리,2024-06-10,,0
162D2613BC,용답중앙15길 2,도네*,한식-육류/고기,답십리,2019-04-01,,1
EE056F4A46,용답중앙15길 2,진고***********,한식-해물/생선,답십리,2022-11-22,,0
20AFB06A43,용답중앙15길 2,땅스***********,한식-단품요리일반,답십리,2022-06-02,,0
2FE9A7B0B7,용답중앙15길 2,족팔*,한식-단품요리일반,답십리,2023-01-03,,0
6B3AA25B77,용답중앙15길 3,한국**,치킨,답십리,2020-06-12,,0
433F5BCED5,용답중앙15길 3,용답**,식료품,답십리,2023-09-15,,0
81789768D6,용답중앙15길 3,하오*******,중식당,답십리,2021-12-20,,0
45AFE0281E,용답중앙15길 3,죠스********,아이스크림/빙수,답십리,2019-11-08,,0
6A8CEC476E,용답중앙15길 6,싱싱*****,한식-해물/생선,답십리,2017-09-13,,1
F290935883,용답중앙15길 8,이디*********,커피전문점,답십리,2024-12-16,,1
C432317FC6,용답중앙21길 1,자연**,한식-해물/생선,답십리,2020-07-30,,0
439035A9EB,용답중앙21길 1,미순**,한식-단품요리일반,답십리,2022-01-12,,0
9B97EB469A,용답중앙21길 2,통영*****,분식,답십리,2024-09-26,,0
4E34EC1776,용답중앙23길 1,서울**,떡/한과 제조,답십리,2019-04-12,,0
5FAF6E0F7F,용답중앙23길 1,주당*****,한식-단품요리일반,답십리,2021-03-15,,0
D4B36C76C4,용답중앙25길 2,온*,카페,답십리,2024-10-15,,0
C980A72248,용답중앙25길 2,숭아**,농산물,답십리,2024-09-02,,0
D0E89E2812,용답중앙27길 3,원아*********,아이스크림/빙수,답십리,2023-10-05,,0
650886D9B9,용답중앙27길 7,인바**,테이크아웃커피,답십리,2024-05-28,,0
2EAE67C0B4,천호대로 380-7,바나********,카페,장한평자동차,2023-11-10,,1
1CA14FB122,한림말1길 15-2,정동*,한식-해물/생선,옥수,2020-03-27,,0
712C4A96BB,한림말3길 21-1,만수**********,백반/가정식,옥수,2020-05-11,,0
82951B7A54,한림말3길 27-1,스탠*********************,양식,옥수,2018-03-23,,0
82383253D7,한림말3길 27-1,옥수***********,피자,옥수,2024-06-20,,0
E6D2D191A3,한림말5길 15-1,옥수***,축산물,옥수,2018-01-29,,0
A7C2991F57,행당로1길 14-1,뜨돈*****,일식-덮밥/돈가스,행당,2024-02-02,,0
F2B2CFC24F,행당로8길 41-2,샐러*****,샌드위치/토스트,행당,2023-08-11,2025-08-06,0
DA38CBD132,고산자로12길 15,너디******,카페,왕십리,2021-04-23,,0
8DF11B2C5A,고산자로14길 26,곤스******,양식,왕십리,2022-07-14,,0
AAA62C4412,고산자로14길 26,손 ****,햄버거,왕십리,2021-10-12,,0
5BAB073DB1,고산자로14길 26,주 ***,백반/가정식,왕십리,2021-09-29,,0
052FDFE33E,고산자로14길 26,샐러***,샌드위치/토스트,왕십리,2021-09-10,,0
DC2433C636,고산자로24길 11,유현**,축산물,마장동,2019-10-02,,0
5ED6A6D25C,고산자로24길 11,미트************,축산물,마장동,2022-06-27,,0
BD97D048D7,고산자로24길 12,소오**,축산물,마장동,2024-09-11,,0
6744E203FD,고산자로24길 15,양지**,축산물,마장동,2019-11-04,,0
1109D8FCC5,고산자로24길 15,양지**,축산물,마장동,2024-02-21,,0
2A28E1D01A,고산자로24길 15,생생**,한식-육류/고기,마장동,2017-08-01,,0
B8A531489A,고산자로24길 16,풍원****,축산물,마장동,2024-07-01,,0
186E12F013,고산자로24길 17,남양**,축산물,마장동,2018-05-08,,0
A75CE5A018,고산자로24길 18,팔팔**,축산물,마장동,2020-11-04,,0
9476AD97B9,고산자로24길 18,동백******,축산물,마장동,2021-11-03,,0
40C78A09A2,고산자로24길 18,형제**,축산물,마장동,2022-12-07,,0
D488494DEF,고산자로26길 12,경원**,축산물,마장동,2018-10-01,2024-04-02,0
F4013DE365,고산자로2길 4-1,심재**,카페,왕십리,2021-07-19,,0
801E357409,광나루로 142-46,잎새**,식료품,뚝섬,2020-02-26,,0
94B04233D8,광나루로 303-13,군산**,한식-해물/생선,뚝섬,2018-10-08,,0
D8D358541B,광나루로11길 12,해*,한식-국밥/설렁탕,뚝섬,2023-12-15,,0
CD0C6BA93A,광나루로11길 14,위아***,양식,뚝섬,2024-05-02,,0
EB785F92A9,광나루로11길 15,우리***,청과물,뚝섬,2019-08-23,,0
F810BEFDDE,광나루로11길 20,뛰뚜**,양식,뚝섬,2023-07-05,,0
19BD32B8E8,광나루로11길 23,베이****,베이커리,뚝섬,2022-05-24,,0
5393B95278,광나루로11길 26,키노****,한식-단품요리일반,뚝섬,2023-11-17,,0
9D398728FE,광나루로11길 30,텍사***********,한식-단품요리일반,뚝섬,2024-11-19,,0
856F0FE484,광나루로11길 32,송정****,한식-국수/만두,뚝섬,2017-04-03,,0
F3C9F5931D,광나루로11길 41,연이*,한식-단품요리일반,뚝섬,2018-10-10,,0
8CA0382A69,광나루로11길 45,카페****,카페,뚝섬,2024-08-02,,0
F02766AB0A,광나루로11길 47,참참**,치킨,뚝섬,2023-08-03,,1
56D6494E4A,광나루로11길 50,토마*********,피자,뚝섬,2021-04-07,2025-07-04,0
0B575BF47C,광나루로11길 50,삼삼***,한식-육류/고기,뚝섬,2017-11-09,,0
2831DB3C04,광나루로11길 52,원아*********,아이스크림/빙수,뚝섬,2023-10-05,,0
0B209E8E8B,광나루로11길 54,미쳐****,치킨,뚝섬,2018-02-07,,1
80839BC327,광나루로4가길 5,윕W****,와인바,성수,2020-09-17,,0
019E31E4C6,광나루로4길 4-1,엔엠*,양식,성수,2022-03-25,,0
DDB19C2E90,독서당로 296-11,소버***,요리주점,금남시장,2023-11-02,,0
9656D883D6,독서당로 296-11,소설*,한식-육류/고기,금남시장,2019-12-12,,0
DFE96F9825,독서당로 297-12,제일**,식품 제조,금남시장,2020-04-20,,0
97583174C1,독서당로 297-20,사랑******,포장마차,금남시장,2021-09-30,,0
CC2F434D9D,독서당로 301-61,양씨*,농산물,금남시장,2020-10-27,,0
6B92298A76,독서당로 303-10,두찜*****,한식-육류/고기,금남시장,2019-07-31,,1
CB2533B6A3,독서당로 303-12,아구***********,한식-해물/생선,금남시장,2024-05-07,,0
8710E5DDEE,독서당로 303-19,목포***,포장마차,금남시장,2022-07-06,,0
2485494277,독서당로 315-13,센서*********************************,카페,금남시장,2020-12-22,,0
F64AF24030,독서당로39길 39,89**,한식-해물/생선,옥수,2020-05-07,,0
FD0DB1E115,독서당로39길 42,와이****,양식,옥수,2023-04-04,,0
93BD9DB8F1,독서당로39길 48,페리**,치킨,옥수,2017-09-27,,1
F05842A4EB,독서당로39길 48,옥수************************,카페,옥수,2024-08-26,,0
4206032C42,독서당로39길 48,미스********,한식-해물/생선,옥수,2024-02-08,,0
EA46925A64,독서당로40길 11,반백*************,백반/가정식,옥수,2023-03-20,,0
46B8E61C45,독서당로40길 25,스윗*****,식품 제조,옥수,2019-04-12,,0
F05E581558,독서당로40길 29,일품***,한식-육류/고기,옥수,2016-11-21,,0
1D9B20B1B9,독서당로40길 37,투썸*********,커피전문점,옥수,2017-06-07,,1
ACD79FDC67,독서당로40길 37,한촌********,한식-국밥/설렁탕,옥수,2018-11-01,,1
086AA2377D,독서당로40길 39,갑부***,분식,옥수,2024-05-23,,0
79F7BABD3E,독서당로40길 39,하이**,카페,옥수,2016-06-21,,1
DE4BA13DEE,독서당로40길 39,와인*,와인바,옥수,2024-06-21,,0
B3628DE20B,독서당로40길 39,와인***,와인샵,옥수,2022-12-21,,0
86167864F2,독서당로40길 39,백소*****,일식당,옥수,2024-03-07,,0
A60B207360,독서당로40길 39,옥수*******,한식-국수/만두,옥수,2023-03-10,,0
BCCC2086A0,독서당로40길 39,등촌*********,한식-국수/만두,옥수,2023-06-19,,1
B1B6F5EE0C,독서당로51길 15,멘야*,일식당,금남시장,2020-11-12,,0
E7299FA225,독서당로51길 29,파르*****,양식,금남시장,2022-11-11,,0
7C36D7F09A,독서당로51길 34,수미*,떡/한과,금남시장,2020-09-28,,0
08D893CAA8,독서당로57길 48,응봉**,카페,금남시장,2021-04-13,,0
777CA00C62,뚝섬로13길 32-1,키치**,일식-덮밥/돈가스,성수,2024-03-06,,0
B437763A97,뚝섬로15길 29-1,브루********,카페,성수,2024-06-12,,0
869B2C170B,뚝섬로15길 29-1,바 ***,일반 유흥주점,성수,2024-09-23,,0
58FE1BFE3D,뚝섬로17가길 48,지티******,햄버거,성수,2023-02-27,,0
97D87E3C1B,뚝섬로17가길 48,프로******************,백반/가정식,성수,2022-10-20,,0
5E93D0267B,마장로26길 16-1,영희***,양식,왕십리,2024-02-01,,0
7E8F21B9A8,마장로26길 16-1,수상**********,한식-육류/고기,왕십리,2024-06-14,,0
B33DBE6CAA,마장로26길 16-1,원조*****,한식-찌개/전골,왕십리,2017-06-19,,0
216590EA3B,마장로27가길 28,빙고**,백반/가정식,왕십리,2017-09-14,,0
975CAF71FE,마장로35길 48-9,용궁**,축산물,마장동,2017-05-18,,0
DFCD699E8D,마장로35나길 39,해솔**,축산물,마장동,2021-10-27,,0
256B5CE947,마장로35나길 40,또와**,분식,마장동,2019-02-11,,0
B602E6FF55,마장로35나길 40,트리***,인삼제품,마장동,2018-06-20,,0
FF8A45E182,마장로35나길 40,뼈마*******,한식-감자탕,마장동,2023-06-05,,0
CE4E66121E,마장로35다길 10,혜인**,축산물,마장동,2024-01-26,,0
16FF61FF49,마장로35다길 12,영주**,축산물,마장동,2023-01-06,,0
5507C4D8DB,마장로35다길 16,착한**,축산물,마장동,2019-08-19,,0
3521453C6F,마장로35다길 16,오성**,축산물,마장동,2023-04-25,,0
BCEE2D09FD,마장로35다길 18,영동**,축산물,마장동,2021-10-07,,0
14AAED5A5C,마장로35다길 18,마장****,축산물,마장동,2023-12-28,,0
0624A8697D,마장로35라길 16,지선**,축산물,마장동,2018-02-06,,0
BC1CC776B0,마장로35라길 16,웅이***,축산물,마장동,2024-02-21,,0
FD83D6880D,마장로35라길 17,중앙***,축산물,마장동,2023-04-04,,0
E5D4A2B7C3,마장로37길 35-1,정일**,축산물,마장동,2022-02-14,,0
B7BCECAB53,마장로37길 35-1,임가*******,한식-육류/고기,마장동,2024-09-12,,0
E672DE0773,마장로37길 36-1,영일**,축산물,마장동,2020-06-05,,0
6634FE5F13,마장로37길 37-1,다복**,축산물,마장동,2018-05-31,,0
B7277086F3,마장로37길 45-1,호수****,축산물,마장동,2020-09-02,,0
935994591A,마장로37길 45-2,동남**,축산물,마장동,2021-12-31,,0
75AC755E3E,마장로37길 45-6,동남**,축산물,마장동,2020-05-28,,0
93D9B9CC54,마장로37길 47-1,삼성***,축산물,마장동,2024-09-04,,0
02826B57BE,마장로37길 51-1,다정**,축산물,마장동,2023-04-04,,0
E76E810A77,마장로37길 53-2,삼화***,축산물,마장동,2017-09-19,,0
5B2E4E2454,마장로37길 53-2,한*,축산물,마장동,2017-11-24,,0
73ACE2A1BF,마장로37길 53-2,삼*,축산물,마장동,2019-09-03,,0
D7F0860579,마장로37길 53-2,대은**,축산물,마장동,2021-04-29,,0
1890D657AD,마장로39가길 32,경기**,축산물,마장동,2017-07-03,,0
C2F9610A34,마장로39가길 40,픽미**********,아이스크림/빙수,마장동,2024-12-23,2025-07-10,0
F3413EEBA2,마장로39나길 14,신호**,축산물,마장동,2024-09-23,,0
CECDA06CB5,마장로40길 11-1,가보***,백반/가정식,마장동,2019-03-04,,0
95C390B637,마조로11길 11-1,꼬*,카페,한양대,2024-01-29,,0
139D3C21E3,마조로15가길 23,모뇨**,식료품,한양대,2024-07-03,,0
A3729FF322,마조로15가길 27,순자******,한식-해물/생선,한양대,2022-05-25,,0
E2157F524A,무학로10길 29-1,안녕****,분식,왕십리,2021-11-18,,0
B34F7214E8,무학봉15길 10-1,감*,요리주점,왕십리,2023-10-10,,0
36A2BCEFD8,무학봉15길 17-1,비노**,주류,왕십리,2023-06-12,,0
D57855D6EF,무학봉15길 17-1,르미**,카페,왕십리,2022-07-05,,0
D2863D50C7,무학봉15길 26-1,혼밥**,백반/가정식,왕십리,2021-12-09,,0
BFD597B479,무학봉15길 26-1,한사**********,한식-국밥/설렁탕,왕십리,2023-04-17,,0
099CBF2425,무학봉15길 26-1,한사**********,한식-단품요리일반,왕십리,2019-09-25,2023-04-17,0
6BE89B7997,무학봉15길 26-1,모두*******,한식-단품요리일반,왕십리,2024-09-24,,0
5D9E2372B7,무학봉15길 27-3,너찜**,한식-단품요리일반,왕십리,2022-01-14,,0
222AB6560E,무학봉15길 28-1,겸*,일식당,왕십리,2022-06-02,,0
338FA09E06,무학봉15길 28-1,전과**,요리주점,왕십리,2020-06-08,,0
AD016521BB,무학봉16길 24-2,향산******,치킨,왕십리,2023-09-15,,1
DDA2B18650,무학봉16길 24-2,모이**,백반/가정식,왕십리,2021-05-27,,0
11DA529896,무학봉16길 26-9,크레**********************,백반/가정식,왕십리,2023-03-23,,0
C7E3B6D61A,무학봉16길 26-9,크레*********,한식-단품요리일반,왕십리,2023-10-19,,0
0F17B95A3C,무학봉26길 10-1,세키*,일식당,왕십리,2021-04-15,,0
63D56CEF99,무학봉26길 12-1,곱순**,한식-육류/고기,왕십리,2020-05-29,,0
4916AD88E4,서울숲2길 11-12,그린****,동남아/인도음식,뚝섬,2022-04-19,,0
1D76CBF64B,서울숲2길 16-12,부우*,양식,뚝섬,2024-10-02,,0
808E997108,서울숲2길 16-12,글루*,카페,뚝섬,2024-07-24,,0
EDDF492971,서울숲2길 18-14,서울****,양식,뚝섬,2017-06-22,2025-07-15,0
78C040B05F,서울숲2길 19-13,구스***,양식,뚝섬,2021-05-07,,0
37B095C0EA,서울숲2길 19-13,버틀*********,양식,뚝섬,2023-01-27,,0
8DDCE4944D,서울숲2길 19-17,피리**,카페,뚝섬,2022-08-16,,0
FEAAE06C47,서울숲2길 19-18,블랙********,카페,뚝섬,2024-05-14,,0
18139EA68D,서울숲2길 32-14,매머***************,커피전문점,뚝섬,2023-07-24,,0
B7AFE65713,서울숲2길 32-14,포메*****,동남아/인도음식,뚝섬,2017-01-24,,1
EE7D3593F6,서울숲2길 32-14,더포*******,동남아/인도음식,뚝섬,2023-09-14,,1
1D97BD1F6F,서울숲2길 32-14,도나********,한식-단품요리일반,뚝섬,2020-10-20,,0
C970710431,서울숲4길 16-25,핍스*******,양식,뚝섬,2022-11-24,,0
3115CB8448,서울숲4길 22-18,샌드**,카페,뚝섬,2022-02-10,,0
7C767063D2,서울숲4길 26-10,온*,양식,뚝섬,2018-06-22,,0
82AE38978E,서울숲4길 26-10,요쇼****,일식당,뚝섬,2023-11-02,,0
25B32948C5,서울숲4길 26-20,어반**,카페,뚝섬,2024-07-26,,0
9029249DA3,서울숲4길 26-24,타입*,카페,뚝섬,2024-08-28,,0
D529C1154C,성덕정11길 5-12,새들**********,샌드위치/토스트,성수,2024-07-29,,0
A0EB1A75A7,성덕정11길 5-12,새들*****************,한식-단품요리일반,성수,2021-02-03,2024-07-29,0
0EED6D3006,성덕정15길 13-1,성수*,백반/가정식,성수,2023-08-16,,0
235958D75C,성덕정15길 4-11,물레*********,한식-해물/생선,성수,2019-03-14,,0
8D25E9227C,성덕정15길 4-14,물레********,한식-해물/생선,성수,2019-03-14,,0
17979A7FB4,성덕정15길 4-20,시장***,한식-국밥/설렁탕,성수,2018-03-26,,0
1DEEB5568D,성덕정15길 6-10,닭치******,한정식,성수,2023-12-18,,0
F276A1602F,성덕정15길 6-14,한일**,한식-육류/고기,성수,2024-03-22,,0
7F0EB59719,성덕정15길 6-14,빨강*,한식-단품요리일반,성수,2019-03-13,,0
9B75EF851F,성덕정15길 6-29,서울**,식료품,성수,2020-05-21,,0
D2FC15A5E1,성덕정15길 6-30,전사*,백반/가정식,성수,2018-10-22,,0
F3AD4E7EF8,성덕정15길 6-32,행복**,한식-찌개/전골,성수,2023-04-17,,0
47170099B7,성덕정15길 6-40,선숙****,반찬,성수,2020-06-02,,0
9C2549FF31,성덕정15길 6-46,호호****,농산물,성수,2017-09-06,,0
6010892CCE,성수이로10길 14,아이***,카페,성수,2020-10-23,,0
94795C00AE,성수이로10길 14,원디****,중식당,성수,2023-07-07,,0
E64AD4E88B,성수이로12길 11,금*,일식당,성수,2021-06-30,,0
5F2DDA0178,성수이로12길 13,올더***********,카페,성수,2022-10-05,,0
1EADD2188F,성수이로12길 13,그룬*,와인바,성수,2021-08-25,,0
4B05972847,성수이로12길 15,스케********,양식,성수,2024-07-18,,0
8C0919784F,성수이로14길 15,페이******************,양식,성수,2022-04-13,,0
F2207F8023,성수이로14길 15,엘레**,카페,성수,2022-08-30,,0
FF3AE5174C,성수이로18길 31,오*,카페,성수,2024-01-12,,0
B79977740A,성수이로20길 10,엑스*******,식료품,성수,2022-05-04,,0
825BEADB27,성수이로20길 10,멘츠*,일식당,성수,2023-10-05,,0
FBE1518873,성수이로20길 57,레이***,한식-단품요리일반,성수,2017-03-20,,0
667F7D3E48,성수이로20길 60,아이***,카페,성수,2019-06-27,,0
40876D8589,성수이로22길 31,리*,카페,성수,2021-07-26,,0
53679A769E,성수이로22길 37,세디*********,양식,성수,2021-08-24,,0
6B18BE9BFB,성수이로22길 37,소이************,백반/가정식,성수,2024-06-04,,0
1CEA3BFC5B,성수이로22길 61,뿐또**,한식-단품요리일반,성수,2018-10-11,,0
1DDB44FF35,성수이로26길 47,기미*,카페,성수,2021-07-29,,0
5113D031FD,성수이로26길 47,기미*,커피전문점,성수,2021-10-06,,0
DA7113101B,성수이로26길 61,성동*****,식료품,성수,2019-12-31,,0
6A5E5F1964,성수이로7가길 6,티포**************,식료품,성수,2024-08-29,,0
7B133114D0,성수이로7가길 6,등촌*********,한식-국수/만두,성수,2019-12-23,,1
01D70FA491,성수이로7가길 6,등촌*********,한식-국수/만두,성수,2022-01-24,,1
12F2E42AEC,성수일로10길 26,일상**,일식당,성수,2023-12-05,,0
EE6A4602A2,성수일로10길 26,탕화******,중식당,성수,2019-10-23,,0
D3A976635B,성수일로10길 26,천미*,중식당,성수,2024-05-31,,0
9F42371A46,성수일로10길 26,커피**********,커피전문점,성수,2019-01-07,,1
3AC0517B5B,성수일로10길 26,미분*****,기타세계요리,성수,2023-06-13,,0
64DAA985AE,성수일로10길 26,복준*,한식-국수/만두,성수,2024-04-12,,0
E6A2D6AB86,성수일로10길 26,복*,한식-육류/고기,성수,2020-05-07,,0
8B1D7FD077,성수일로10길 26,찐미****,한식-육류/고기,성수,2021-08-24,,0
050A4E0A6D,성수일로10길 26,사거****,한식-찌개/전골,성수,2024-04-08,,0
30888E19A2,성수일로10길 26,샐러*****,한식-단품요리일반,성수,2021-06-10,,1
2BF66155BC,성수일로10길 33,라에**,카페,성수,2022-06-29,,0
91BD541A0F,성수일로10길 35,금별******,호프/맥주,성수,2022-07-07,,0
CE70A9427E,성수일로11길 10,바인*********,일반 유흥주점,뚝섬,2022-04-14,,0
DA830AD4F9,성수일로11길 11,퍼윅**********,와인바,뚝섬,2022-09-08,,0
37C22962DB,성수일로11길 11,매머*************,커피전문점,뚝섬,2023-06-07,,0
09A5C8DB83,성수일로11길 15,누아*,카페,뚝섬,2021-05-24,,0
F4BEB03DA2,성수일로12길 17,어피*****,카페,성수,2022-10-31,,0
5AA50A5A64,성수일로12길 20,엘*,일식당,성수,2022-10-27,,0
BE22760D64,성수일로12길 20,고기*,한식-육류/고기,성수,2019-11-08,,0
