가맹점구분번호,가맹점명,상권,가맹점주소,가맹점주소_세부,업종,프랜차이즈여부,개설일,폐업일,대분류,25년기준_운영개월수,영업기간_구간
1ADFDEE86A,왕십***,왕십리,무학봉,무학봉15다길 2,치킨,0,2018-12-24,,식사_그룹_0,80,3. 성숙기
9B74A58D26,스멜*,왕십리,무학봉,무학봉15다길 4,베이커리,0,2021-08-13,,카페/디저트,48,2. 성장기(죽음의계곡)
6FB12F3636,째깐********,왕십리,무학봉,무학봉15다길 4,커피전문점,0,2023-03-28,,카페/디저트,29,2. 성장기(죽음의계곡)
1678DC823A,수컷**,왕십리,무학봉,무학봉28길 3-1,요리주점,0,2022-04-14,,주점/유흥,40,2. 성장기(죽음의계곡)
2AD96F80A2,버텍***************,왕십리,무학봉,무학봉28길 4-1,양식,0,2023-04-28,,식사_그룹_1,28,2. 성장기(죽음의계곡)
0B36DDFB1B,우마***********,왕십리,무학봉,무학봉28길 4-1,이자카야,0,2023-10-17,,주점/유흥,22,1. 초기
34CF430710,프로******,왕십리,무학봉,무학봉28길 4-1,백반/가정식,0,2023-08-18,,기타,24,1. 초기
9F71F05B15,팔공**,왕십리,무학봉,무학봉28길 4-1,한식-단품요리일반,0,2022-01-06,,식사_그룹_0,43,2. 성장기(죽음의계곡)
03A581D873,원조*******,한양대,사근동,사근동12길 7-1,한식-단품요리일반,0,2017-08-30,,식사_그룹_0,96,3. 성숙기
A6A47A48A2,틴토*******,한양대,살곶이,살곶이8길 18-1,양식,0,2022-10-18,,식사_그룹_1,34,2. 성장기(죽음의계곡)
FBBAC0BE34,두마***********,마장동,살곶이길,살곶이길 346-1,한식-육류/고기,1,2022-04-07,,식사_그룹_1,40,2. 성장기(죽음의계곡)
C70D8E86E1,웨스***,뚝섬,서울숲,서울숲2길 12-8,베이커리,0,2023-06-07,,카페/디저트,26,2. 성장기(죽음의계곡)
098BA50B44,온*,뚝섬,서울숲,서울숲2길 14-8,백반/가정식,0,2023-05-11,,기타,27,2. 성장기(죽음의계곡)
203E53DC61,오일**********,뚝섬,서울숲,서울숲2길 20-8,백반/가정식,0,2022-04-04,,기타,40,2. 성장기(죽음의계곡)
125C6AE5AF,섬타*****,뚝섬,서울숲,서울숲2길 24-8,베이커리,0,2023-12-19,,카페/디저트,20,1. 초기
92189088E5,훈*,뚝섬,서울숲,서울숲4길 22-7,일식당,0,2023-11-13,,식사_그룹_1,21,1. 초기
39975534D9,봉땅*********,뚝섬,서울숲,서울숲6길 16-1,도너츠,0,2024-01-03,,카페/디저트,19,1. 초기
D402962627,우리******,성수,성덕정,성덕정15길 2-5,한식-국수/만두,0,2019-06-25,,식사_그룹_0,74,3. 성숙기
33FFBE73C4,락*,성수,성덕정,성덕정15길 4-3,한식-해물/생선,0,2020-04-10,,식사_그룹_1,64,3. 성숙기
A5DA4E1003,섬 ***,성수,성덕정,성덕정15길 4-7,양식,0,2023-04-28,,식사_그룹_1,28,2. 성장기(죽음의계곡)
90D9F5AEB2,성수***,성수,성덕정,성덕정15길 5-1,와인바,0,2022-05-02,,주점/유흥,39,2. 성장기(죽음의계곡)
39ADC0C466,오늘*****,성수,성덕정,성덕정17길 7-1,일식-참치회,0,2021-05-20,,식사_그룹_3,51,3. 성숙기
2EBD1956DE,성수******,성수,성덕정,성덕정3길 10-1,분식,0,2022-02-21,,식사_그룹_2,42,2. 성장기(죽음의계곡)
5217838A3C,대포*,성수,성덕정길,성덕정길 111-1,포장마차,0,2018-08-07,,카페/디저트,84,3. 성숙기
46F5D36BCA,더 *****,성수,성덕정길,성덕정길 95-13,한식-국밥/설렁탕,0,2023-07-10,,식사_그룹_0,25,2. 성장기(죽음의계곡)
B05164E417,호랑***,성수,성수이로,성수이로 32-10,백반/가정식,0,2018-02-26,,기타,90,3. 성숙기
4E4F418B9C,라무*,성수,성수이로,성수이로12길 8,일식당,0,2022-09-19,,식사_그룹_1,35,2. 성장기(죽음의계곡)
F0B6F6E0EA,노이*****,성수,성수이로,성수이로12길 8,동남아/인도음식,0,2022-08-10,,기타,36,2. 성장기(죽음의계곡)
2FC5FFC0AA,라무***********,성수,성수이로,성수이로14길 1,꼬치구이,1,2019-07-12,,주점/유흥,73,3. 성숙기
8EF97B1238,구아*,성수,성수이로,성수이로14길 7,일반 유흥주점,0,2022-04-18,,주점/유흥,40,2. 성장기(죽음의계곡)
EC4263AD5F,세스***,성수,성수이로,성수이로14길 7,샌드위치/토스트,0,2021-07-14,,식사_그룹_2,49,3. 성숙기
44EEDD0526,성수*****,성수,성수이로,성수이로3길 23,아이스크림/빙수,1,2021-05-27,,카페/디저트,51,3. 성숙기
FCE9571860,어페***,성수,성수이로,성수이로6길 11,커피전문점,0,2019-11-25,,카페/디저트,69,3. 성숙기
BF9955B7C9,코스****,성수,성수이로,성수이로7길 27,카페,0,2022-04-14,,카페/디저트,40,2. 성장기(죽음의계곡)
9AFEF6448B,버터*,성수,성수이로,성수이로7길 27,카페,0,2022-07-13,,카페/디저트,37,2. 성장기(죽음의계곡)
882C56DA42,보배******,성수,성수이로,성수이로7길 27,중식당,0,2023-04-07,,식사_그룹_0,28,2. 성장기(죽음의계곡)
9F3DC019F2,조이**,성수,성수이로,성수이로7길 27,한정식,0,2019-05-27,,기타,75,3. 성숙기
85265A7A7A,천하*****,성수,성수이로,성수이로7길 27,한식-육류/고기,0,2021-12-08,,식사_그룹_1,44,2. 성장기(죽음의계곡)
0E1F126D2B,헤이**********,성수,성수이로,성수이로7길 38,양식,0,2023-09-21,,식사_그룹_1,23,1. 초기
7AF854D0D5,에이********,성수,성수이로,성수이로7길 46,피자,0,2021-04-14,,식사_그룹_0,52,3. 성숙기
296E11B196,유어******,성수,성수일로,성수일로1길 10,와인샵,0,2019-05-09,,주점/유흥,75,3. 성숙기
8939E02566,성수***,성수,성수일로,성수일로1길 10,일식당,0,2022-02-10,2025-08-14,식사_그룹_1,42,2. 성장기(죽음의계곡)
80498D20B0,아이********,성수,성수일로,성수일로1길 13,한식-단품요리일반,0,2022-05-16,,식사_그룹_0,39,2. 성장기(죽음의계곡)
19FD619523,오카*****,성수,성수일로,성수일로1길 18,카페,0,2022-05-09,,카페/디저트,39,2. 성장기(죽음의계곡)
CED054F322,퀴바*,성수,성수일로,성수일로1길 18,와인바,0,2020-06-17,,주점/유흥,62,3. 성숙기
66FCF97ECE,찬마**,성수,성수일로,성수일로3길 12,이자카야,0,2023-06-19,,주점/유흥,26,2. 성장기(죽음의계곡)
5653B531F7,라스*******,성수,성수일로,성수일로4길 25,카페,0,2021-11-25,,카페/디저트,45,2. 성장기(죽음의계곡)
4F4288168A,매머****************,성수,성수일로,성수일로4길 25,커피전문점,0,2022-08-31,,카페/디저트,36,2. 성장기(죽음의계곡)
9C38AF2E2C,본죽******************,성수,성수일로,성수일로4길 37,한식-죽,1,2020-08-11,,식사_그룹_2,60,3. 성숙기
D9A86A4A3C,하루*,성수,성수일로,성수일로4길 37,일식-덮밥/돈가스,0,2017-03-23,,식사_그룹_2,101,4. 장기/쇠퇴기
69C015926E,성수******,성수,성수일로,성수일로4길 45,한식-육류/고기,0,2022-01-26,2025-08-20,식사_그룹_1,43,2. 성장기(죽음의계곡)
738376575C,문화**,성수,성수일로,성수일로4길 45,한식-단품요리일반,0,2023-04-21,,식사_그룹_0,28,2. 성장기(죽음의계곡)
42C1209E01,우리***,성수,성수일로,성수일로4길 46,한식-국수/만두,0,2020-06-29,,식사_그룹_0,62,3. 성숙기
7B78BDBDBA,도담***,성수,성수일로,성수일로4길 46,한식-국밥/설렁탕,0,2020-07-01,,식사_그룹_0,61,3. 성숙기
EC9F8C60ED,성수****,성수,성수일로,성수일로4길 48,백반/가정식,0,2023-03-06,,기타,29,2. 성장기(죽음의계곡)
358F65FE30,글리*,성수,성수일로,성수일로6길 47,일반 유흥주점,0,2020-02-25,,주점/유흥,66,3. 성숙기
EAD0ED7E79,백정***,성수,성수일로,성수일로8길 16,한식-육류/고기,0,2023-04-06,,식사_그룹_1,28,2. 성장기(죽음의계곡)
F4F3149034,미*,성수,성수일로,성수일로8길 39,중식당,0,2018-04-18,,식사_그룹_0,88,3. 성숙기
53893756B9,명가******,성수,성수일로,성수일로8길 39,백반/가정식,0,2018-04-24,,기타,88,3. 성숙기
BF8AD0410C,호랑***,성수,성수일로,성수일로8길 40,분식,0,2023-11-01,,식사_그룹_2,21,1. 초기
9F5031D2E1,아웃*****************,성수,성수일로,성수일로8길 40,일반 유흥주점,0,2022-06-08,,주점/유흥,38,2. 성장기(죽음의계곡)
5725D7EE5E,우야*,성수,성수일로,성수일로8길 41,한식-단품요리일반,0,2023-02-10,,식사_그룹_0,30,2. 성장기(죽음의계곡)
09A3BB12CC,성수**,성수,성수일로,성수일로8길 42,베이커리,0,2022-06-22,,카페/디저트,38,2. 성장기(죽음의계곡)
5A13DDE2D6,란 ***,성수,성수일로,성수일로8길 42,한식-국수/만두,0,2022-05-04,,식사_그룹_0,39,2. 성장기(죽음의계곡)
5DD265DF51,오한**********,성수,성수일로,성수일로8길 53,중식당,0,2022-09-08,,식사_그룹_0,35,2. 성장기(죽음의계곡)
36ABF21B6F,다모***,성수,성수일로,성수일로8길 53,요리주점,0,2019-07-02,,주점/유흥,73,3. 성숙기
13A08DED0C,교대*******,성수,성수일로,성수일로8길 60,백반/가정식,1,2021-11-09,,기타,45,2. 성장기(죽음의계곡)
4C8487EFAE,코트***,성수,아차산로,아차산로13길 2,카페,0,2022-05-26,,카페/디저트,39,2. 성장기(죽음의계곡)
10FA1CC7BC,성수**,성수,아차산로,아차산로5길 26,백반/가정식,0,2022-08-02,,기타,36,2. 성장기(죽음의계곡)
ECAA46191A,피잇**********,성수,아차산로,아차산로7길 11,피자,0,2020-12-15,,식사_그룹_0,56,3. 성숙기
4C102E76F9,호랑****,성수,아차산로,아차산로7길 14,한식-단품요리일반,0,2017-04-05,,식사_그룹_0,100,3. 성숙기
D09E2B3D82,본죽*******,성수,아차산로,아차산로7길 15,한식-죽,1,2017-08-28,,식사_그룹_2,96,3. 성숙기
AC38610082,글*,성수,아차산로,아차산로7길 15,일반 유흥주점,0,2017-03-29,2025-07-29,주점/유흥,101,4. 장기/쇠퇴기
6EA068280B,강다*****,성수,아차산로,아차산로7길 18,분식,0,2023-08-16,,식사_그룹_2,24,1. 초기
6FD5401343,노을***,성수,아차산로,아차산로7길 18,한식-육류/고기,0,2022-06-22,,식사_그룹_1,38,2. 성장기(죽음의계곡)
0BE7C060B5,성수***,성수,아차산로,아차산로7길 20,중식당,0,2019-06-17,,식사_그룹_0,74,3. 성숙기
A55F21CAF1,움(*****,성수,아차산로,아차산로7길 20,백반/가정식,0,2023-05-09,,기타,27,2. 성장기(죽음의계곡)
C229B393D6,씨탑******,성수,아차산로,아차산로7길 21,인삼제품,0,2023-09-19,,비외식소매,23,1. 초기
494DCC4C5F,피자*********,성수,아차산로,아차산로7길 22,피자,1,2019-11-01,,식사_그룹_0,69,3. 성숙기
D1AD4D966E,코코*****,성수,아차산로,아차산로7길 22,베이커리,1,2019-12-13,,카페/디저트,68,3. 성숙기
B4F160AD97,성수**,성수,아차산로,아차산로7길 28,와인바,0,2020-11-13,2025-08-21,주점/유흥,57,3. 성숙기
0C579C8DE3,그린****,성수,아차산로,아차산로7길 28,한식뷔페,0,2017-05-18,,식사_그룹_0,99,3. 성숙기
882533C9E4,서울**,성수,아차산로,아차산로7길 29,백반/가정식,0,2022-10-04,,기타,34,2. 성장기(죽음의계곡)
C948BD5C50,김뚜**********,성수,아차산로,아차산로7길 29,한식-찌개/전골,0,2022-10-12,,식사_그룹_0,34,2. 성장기(죽음의계곡)
0BD77C00B4,코쿤****,성수,아차산로,아차산로7길 36,식료품,0,2023-06-21,,비외식소매,26,2. 성장기(죽음의계곡)
78B4B81E3F,이키*****,성수,아차산로,아차산로7길 36,일식당,0,2020-08-28,,식사_그룹_1,60,3. 성숙기
3A0FA79FF3,아카**,성수,아차산로,아차산로7길 36,이자카야,0,2022-08-16,,주점/유흥,36,2. 성장기(죽음의계곡)
CC1114DFB5,정든*,성수,아차산로,아차산로7길 36,백반/가정식,0,2018-12-14,,기타,80,3. 성숙기
E9BFE7C269,더양*********,성수,아차산로,아차산로7길 36,한식-국밥/설렁탕,0,2024-01-03,,식사_그룹_0,19,1. 초기
4D639B5299,레드***,성수,아차산로,아차산로7길 41,양식,0,2022-07-05,,식사_그룹_1,37,2. 성장기(죽음의계곡)
F8BB3FFD0D,슈퍼**,성수,아차산로,아차산로7길 43,한식-육류/고기,0,2021-07-19,,식사_그룹_1,49,3. 성숙기
DC1615940E,르베**,성수,연무장,연무장1길 15-1,한식-단품요리일반,0,2021-07-27,,식사_그룹_0,49,3. 성숙기
798CF98A22,이와**,성수,연무장,연무장3길 9-14,요리주점,0,2023-04-24,,주점/유흥,28,2. 성장기(죽음의계곡)
D83C7B324D,까사*********,성수,연무장,연무장5가길 20,양식,0,2017-09-05,,식사_그룹_1,95,3. 성숙기
1CFE4CFBFB,성수**,성수,연무장,연무장5가길 20,양식,0,2021-08-31,,식사_그룹_1,48,2. 성장기(죽음의계곡)
0328418F66,솔솥****,성수,연무장,연무장5가길 24,백반/가정식,0,2021-12-08,,기타,44,2. 성장기(죽음의계곡)
2CFE1C6776,루루******,성수,연무장,연무장5가길 25,와인바,0,2023-05-23,,주점/유흥,27,2. 성장기(죽음의계곡)
88D02E190E,멘야*******,성수,연무장,연무장5가길 25,일식당,0,2020-10-20,,식사_그룹_1,58,3. 성숙기
231E0650F8,하오**,성수,연무장,연무장5가길 25,중식당,0,2019-10-17,,식사_그룹_0,70,3. 성숙기
F0082429E9,투썸***************,성수,연무장,연무장5가길 25,커피전문점,1,2018-09-13,,카페/디저트,83,3. 성숙기
CC6E68F51E,효자**********,성수,연무장,연무장5가길 25,한식-육류/고기,0,2022-06-28,,식사_그룹_1,38,2. 성장기(죽음의계곡)
B1AD8ED803,성수****,성수,연무장,연무장5가길 25,한식-해물/생선,0,2023-12-07,,식사_그룹_1,20,1. 초기
20EF59F929,신선*******,성수,연무장,연무장5가길 25,한식-단품요리일반,0,2022-03-24,,식사_그룹_0,41,2. 성장기(죽음의계곡)
FD52FCDA1B,리파*****,성수,연무장,연무장5가길 25,한식-단품요리일반,0,2023-04-19,,식사_그룹_0,28,2. 성장기(죽음의계곡)
7FB3EF9274,탐*,성수,연무장,연무장5가길 26,일식당,0,2020-04-09,,식사_그룹_1,64,3. 성숙기
1F514EF208,탄스****,성수,연무장,연무장5가길 26,일식당,0,2022-05-19,,식사_그룹_1,39,2. 성장기(죽음의계곡)
01744C5370,성수*****,성수,연무장,연무장5길 9-16,한식-단품요리일반,0,2022-01-11,,식사_그룹_0,43,2. 성장기(죽음의계곡)
AE0203735E,한돈*****,성수,연무장길,연무장길 109-1,한식-육류/고기,0,2021-11-29,,식사_그룹_1,45,2. 성장기(죽음의계곡)
DC3C4F794B,리호********,성수,연무장길,연무장길 37-18,와인바,0,2023-04-03,,주점/유흥,28,2. 성장기(죽음의계곡)
C83AA6A77D,성수***,성수,연무장길,연무장길 39-13,요리주점,0,2023-09-20,,주점/유흥,23,1. 초기
53F2CA13C6,목*,성수,연무장길,연무장길 39-13,이자카야,0,2023-11-23,,주점/유흥,21,1. 초기
32B3B5A4E4,소바******,성수,연무장길,연무장길 39-15,일식-우동/소바/라면,0,2023-08-09,,식사_그룹_2,24,1. 초기
6C347DBCB1,레이********,성수,연무장길,연무장길 39-29,카페,0,2019-11-28,,카페/디저트,69,3. 성숙기
C5DBF39698,아가*******,성수,연무장길,연무장길 41-19,아이스크림/빙수,0,2023-04-17,,카페/디저트,28,2. 성장기(죽음의계곡)
C3EB37225E,37***********,성수,연무장길,연무장길 41-19,한식-단품요리일반,0,2023-05-12,,식사_그룹_0,27,2. 성장기(죽음의계곡)
11C88CAEC4,굿갓**********,성수,연무장길,연무장길 41-22,양식,0,2020-02-27,,식사_그룹_1,66,3. 성숙기
36BADF35EC,텐*,성수,연무장길,연무장길 41-22,일식당,0,2021-12-09,,식사_그룹_1,44,2. 성장기(죽음의계곡)
8DD2137D28,청주**,성수,연무장길,연무장길 41-22,요리주점,0,2020-04-07,2025-08-14,주점/유흥,64,3. 성숙기
BCC0F33208,금*,성수,연무장길,연무장길 41-26,백반/가정식,0,2023-05-04,,기타,27,2. 성장기(죽음의계곡)
D612EC720C,성수**,성수,연무장길,연무장길 41-26,한식-해물/생선,0,2019-12-18,,식사_그룹_1,68,3. 성숙기
5D0C1CAA5E,라밥******,왕십리,왕십리광장로,왕십리광장로 6,분식,0,2020-09-25,,식사_그룹_2,59,3. 성숙기
D47A773B8E,스시****,왕십리,왕십리광장로,왕십리광장로 6,일식당,0,2020-04-28,,식사_그룹_1,64,3. 성숙기
5654DA6B2C,써브*******,뚝섬,왕십리로,왕십리로 108-1,샌드위치/토스트,1,2017-09-08,,식사_그룹_2,95,3. 성숙기
26ACE594E8,플랏*********,한양대,왕십리로,왕십리로 215-2,카페,0,2021-11-30,,카페/디저트,45,2. 성장기(죽음의계곡)
87D1FC164F,피자**********,한양대,왕십리로,왕십리로 217-1,피자,1,2017-03-15,,식사_그룹_0,101,4. 장기/쇠퇴기
26DE9DB5A2,묵사*,한양대,왕십리로,왕십리로 221-5,한식-단품요리일반,0,2020-06-02,,식사_그룹_0,62,3. 성숙기
D267FDAB6F,배달****,왕십리,왕십리로,왕십리로 273-1,동남아/인도음식,1,2020-03-06,,기타,65,3. 성숙기
97BB136954,고기****,왕십리,왕십리로,왕십리로 291-2,한식-육류/고기,0,2020-06-30,2024-04-26,식사_그룹_1,62,3. 성숙기
677DAF15F8,에프******,왕십리,왕십리로,왕십리로 294-2,햄버거,0,2021-09-24,,식사_그룹_2,47,2. 성장기(죽음의계곡)
D573756B9C,프란****,왕십리,왕십리로,왕십리로 311-1,요리주점,0,2018-04-17,,주점/유흥,88,3. 성숙기
D85CD85462,낭만*********,왕십리,왕십리로,왕십리로 311-1,한식뷔페,0,2022-11-24,,식사_그룹_0,33,2. 성장기(죽음의계곡)
BA7F9E4F9A,돈카**********,왕십리,왕십리로,왕십리로 311-1,일식-덮밥/돈가스,0,2020-05-08,,식사_그룹_2,63,3. 성숙기
CAD1383581,사파*,왕십리,왕십리로,왕십리로 330-6,룸살롱/단란주점,0,2023-12-20,,주점/유흥,20,1. 초기
36A38785F3,동글**,왕십리,왕십리로,왕십리로 381-1,분식,0,2020-07-09,,식사_그룹_2,61,3. 성숙기
40057A0E5A,벨라***,왕십리,왕십리로,왕십리로 66-10,양식,0,2022-01-26,,식사_그룹_1,43,2. 성장기(죽음의계곡)
8BD25C78F3,한냄*,왕십리,왕십리로,왕십리로 66-26,일식당,0,2019-12-17,,식사_그룹_1,68,3. 성숙기
EC4C74B567,혁신***********,왕십리,왕십리로,왕십리로 66-26,한식-해물/생선,0,2019-07-11,,식사_그룹_1,73,3. 성숙기
6186386DED,역삼***,왕십리,왕십리로,왕십리로 66-29,한식-국수/만두,0,2020-08-20,,식사_그룹_0,60,3. 성숙기
21B52E1F0F,단일**,왕십리,왕십리로,왕십리로 66-33,카페,0,2020-06-15,,카페/디저트,62,3. 성숙기
9287BD85F2,역전**************,뚝섬,왕십리로,왕십리로10길 6,호프/맥주,1,2023-11-10,,주점/유흥,21,1. 초기
692F6314A6,스시***,뚝섬,왕십리로,왕십리로14길 8,일식당,0,2018-05-04,,식사_그룹_1,87,3. 성숙기
5CAFB11F16,슈엔*,왕십리,왕십리로,왕십리로20길 8,일반 유흥주점,0,2018-10-15,,주점/유흥,82,3. 성숙기
